 subject_code,family_code,family_nbr,series_code,subject_title,family_title,var_1,var_2,var_3,var_4,var_5,val_1,val_2,val_3,val_4,val_5,interval,offset,magnitude,unit,period,value,status,
HLF,SJC,3478,HLFA.SJC1LLS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Rental, Hiring and Real Estate Services",,,,12,3,9,NUMBER,2015.09,18.8,F,
HLF,SJC,3478,HLFA.SJC1LLS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Rental, Hiring and Real Estate Services",,,,12,3,9,NUMBER,2016.09,20.7,F,
HLF,SJC,3478,HLFA.SJC1LLS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Rental, Hiring and Real Estate Services",,,,12,3,9,NUMBER,2017.09,25.6,F,
HLF,SJC,3478,HLFA.SJC1LLS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Rental, Hiring and Real Estate Services",,,,12,3,9,NUMBER,2018.09,27.3,F,
HLF,SJC,3478,HLFA.SJC1LLS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Rental, Hiring and Real Estate Services",,,,12,3,9,NUMBER,2019.09,31.3,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2004.03,105.1,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2005.03,115.7,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2006.03,120.9,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2007.03,120.3,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2008.03,120.1,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2009.03,125.3,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2010.03,128.3,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2011.03,129.6,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2012.03,130.9,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2013.03,133.8,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2014.03,145.3,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2015.03,143.4,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2016.03,145.2,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2017.03,158.2,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2018.03,174.8,F,
HLF,SJC,3478,HLFA.SJC1MN,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,3,NUMBER,2019.03,180.7,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2003.12,103.2,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2004.12,113.3,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2005.12,119.9,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2006.12,122.1,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2007.12,119.6,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2008.12,123,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2009.12,128.5,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2010.12,128,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2011.12,130.7,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2012.12,133.6,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2013.12,141.4,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2014.12,145.3,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2015.12,143,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2016.12,154.8,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2017.12,170.9,F,
HLF,SJC,3478,HLFA.SJC1MND,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,12,NUMBER,2018.12,179.6,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2004.06,108,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2005.06,118.1,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2006.06,121.2,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2007.06,120.1,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2008.06,120.7,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2009.06,126.5,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2010.06,127.9,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2011.06,131.2,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2012.06,131.6,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2013.06,133.8,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2014.06,147.1,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2015.06,144,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2016.06,147,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2017.06,162.1,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2018.06,178.7,F,
HLF,SJC,3478,HLFA.SJC1MNJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,6,NUMBER,2019.06,181.5,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2004.09,110.9,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2005.09,119.2,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2006.09,121.9,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2007.09,119.6,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2008.09,121,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2009.09,127,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2010.09,129,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2011.09,131.9,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2012.09,132.9,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2013.09,136.2,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2014.09,146.8,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2015.09,142.9,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2016.09,150.6,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2017.09,166.5,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2018.09,179.8,F,
HLF,SJC,3478,HLFA.SJC1MNS,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,"Professional, Scientific, Technical, Administrative and Support Services",,,,12,3,9,NUMBER,2019.09,181.7,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2004.03,45,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2005.03,47.5,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2006.03,51.2,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2007.03,51.5,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2008.03,52.6,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2009.03,52.1,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2010.03,60.7,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2011.03,62.4,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2012.03,64.7,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2013.03,61.7,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2014.03,61.3,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2015.03,67.3,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2016.03,63.2,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2017.03,72.3,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2018.03,75.8,F,
HLF,SJC,3478,HLFA.SJC1OO,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,3,NUMBER,2019.03,75.9,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2003.12,45.1,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2004.12,46,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2005.12,50.8,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2006.12,50.6,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2007.12,54,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2008.12,50.2,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2009.12,59.8,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2010.12,62.4,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2011.12,63.7,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2012.12,61.8,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2013.12,61.7,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2014.12,66.3,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2015.12,63.6,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2016.12,70.3,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2017.12,74.2,F,
HLF,SJC,3478,HLFA.SJC1OOD,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,12,NUMBER,2018.12,76.8,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2004.06,45.1,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2005.06,49.2,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2006.06,50.4,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2007.06,53.1,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2008.06,50.9,F,
HLF,SJC,3478,HLFA.SJC1OOJ,Household Labour Force Survey - HLF,"Persons Employed by Sex by Industry, ANZSIC06",Sex,Industry ANZSIC06,,,,Male,Public Administration and Safety,,,,12,3,6,NUMBER,2009.06,54.2,F,
